chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	alt3singleCount	alt3singleLoc	alt5singleCount	alt5singleLoc	alt3and5singleCount	alt3and5singleLoc	OnlyESTexonCount	OnlyESTexons	genename
chr17	+	75616873	75616961	17	2	0	0	0	0.895	1.000	0.895	1.000	2	75616884	0	#	0	#	1	chr17+75616859-75616961	MYO15B
chr17	+	75625526	75625660	11	2	0	0	0	0.846	1.000	0.846	1.000	2	75625530	0	#	0	#	0	#	MYO15B
chr17	+	75748840	75749045	19	4	0	0	0	0.826	1.000	0.826	1.000	3,1	75748954,75748864	0	#	0	#	3	chr17+75748950-75749039,chr17+75748954-75749039,chr17+75748954-75749044	ITGB4
chr17	-	75836571	75836696	20	3	0	0	0	0.870	1.000	0.870	1.000	1,2	75836593,75836693	0	#	0	#	2	chr17-75836537-75836696,chr17-75836572-75836690	UNC13D
chr17	-	75844220	75844371	4	1	0	0	0	0.800	1.000	0.800	1.000	1	75844307	0	#	0	#	0	#	UNC13D
chr17	-	75921944	75922046	7	2	0	0	0	0.778	1.000	0.778	1.000	2	75922096	0	#	0	#	0	#	FBF1
chr17	+	76081544	76081755	5	1	0	0	0	0.833	1.000	0.833	1.000	1	76081599	0	#	0	#	0	#	ZACN
chr17	-	76397798	76397888	16	2	0	0	0	0.889	1.000	0.889	1.000	2	76397891	0	#	0	#	0	#	UBE2O
chr17	-	76487711	76487909	37	10	0	0	0	0.787	1.000	0.787	1.000	10	76487851	0	#	0	#	1	chr17-76487377-76487909	RHBDF2
chr17	-	76736798	76737329	10	3	0	0	0	0.769	1.000	0.769	1.000	1,1,1	76737300,76737164,76737348	0	#	0	#	20	chr17-76736857-76737205,chr17-76736798-76737049,chr17-76736798-76736823,chr17-76736798-76736819,chr17-76736798-76737146,chr17-76736798-76737123,chr17-76736798-76736843,chr17-76736798-76736883,chr17-76736798-76737332,chr17-76736798-76737331,chr17-76736798-76737327,chr17-76736798-76736825,chr17-76736798-76736810,chr17-76736798-76737357,chr17-76736798-76736813	SRSF2
chr17	+	78164094	78164364	1	1	0	0	0	0.500	1.000	0.500	1.000	1	78164132	0	#	0	#	0	#	C17orf99
chr17	-	78425345	78425571	7	1	0	0	0	0.875	1.000	0.875	1.000	1	78425591	0	#	0	#	0	#	DNAH17
chr17	-	78458564	78458680	4	1	0	0	0	0.800	1.000	0.800	1.000	1	78458704	0	78458468	0	#	0	#	DNAH17
chr17	-	78574712	78575074	1	1	0	0	0	0.500	1.000	0.500	1.000	1	78575082	0	#	0	#	0	#	DNAH17
chr17	-	78630031	78630430	2	1	0	0	0	0.667	1.000	0.667	1.000	1	78630280	0	#	0	#	0	#	CTD-2357A8.3
chr17	-	79949716	79949865	25	3	0	0	0	0.893	1.000	0.893	1.000	3	79949823	0	#	0	#	0	#	TBC1D16
chr17	-	79950410	79950575	13	11	0	0	0	0.542	1.000	0.542	1.000	5,6	79950578,79950594	0	#	0	#	2	chr17-79950410-79950567,chr17-79950435-79950578	TBC1D16
chr17	-	80013366	80013609	4	1	0	0	0	0.800	1.000	0.800	1.000	1	80013605	0	#	0	#	0	#	TBC1D16
chr17	+	80047278	80047402	6	1	0	0	0	0.857	1.000	0.857	1.000	1	80047308	0	#	0	#	0	#	CCDC40
chr17	+	80058493	80058651	7	1	0	0	0	0.875	1.000	0.875	1.000	1	80057847	0	#	0	#	0	#	CCDC40
chr17	+	80089763	80089884	6	1	0	0	0	0.857	1.000	0.857	1.000	1	80089573	0	#	0	#	0	#	CCDC40
chr17	+	80178507	80178655	5	1	0	0	0	0.833	1.000	0.833	1.000	1	80178525	0	#	0	#	0	#	CARD14
chr17	+	80190773	80190899	10	2	0	0	0	0.833	1.000	0.833	1.000	2	80190841	0	#	0	#	0	#	CARD14
chr17	+	81104513	81104715	34	6	0	0	0	0.850	1.000	0.850	1.000	6	81104510	0	#	0	#	0	#	BAIAP2
chr17	-	81191192	81191335	22	3	0	0	0	0.880	1.000	0.880	1.000	2,1	81191350,81191332	0	#	0	#	0	#	CEP131
chr17	-	81231397	81231476	9	2	0	0	0	0.818	1.000	0.818	1.000	2	81231493	0	#	0	#	0	#	ENTHD2
chr17	-	81246884	81247061	23	8	0	0	0	0.742	1.000	0.742	1.000	8	81247058	0	#	0	#	0	#	SLC38A10
chr17	-	81305665	81305817	4	1	0	0	0	0.800	1.000	0.800	1.000	1	81305991	0	#	0	#	0	#	LINC00482
chr17	-	81860326	81860363	5	1	0	0	0	0.833	1.000	0.833	1.000	1	81860551	0	#	0	#	12	chr17-81860326-81860535,chr17-81860326-81860387,chr17-81860326-81860390,chr17-81860326-81860532,chr17-81860346-81860537,chr17-81860326-81860531,chr17-81860326-81860534,chr17-81860326-81860562,chr17-81860326-81860533	P4HB
chr17	+	82029092	82029185	18	3	0	0	0	0.857	1.000	0.857	1.000	3	82029018	0	#	0	#	0	#	LRRC45
chr17	+	82054509	82054810	168	30	0	0	0	0.848	1.000	0.848	1.000	27,2,1	82054497,82054519,82054770	0	#	0	#	23	chr17+82054506-82054809,chr17+82054599-82054810,chr17+82054509-82054592,chr17+82054549-82054810,chr17+82054509-82054771,chr17+82054509-82054804,chr17+82054509-82054573,chr17+82054497-82054813,chr17+82054497-82054795,chr17+82054505-82054788,chr17+82054509-82054806,chr17+82054509-82054807,chr17+82054509-82054813,chr17+82054509-82054764,chr17+82054679-82054810,chr17+82054509-82054678,chr17+82054509-82054959	GPS1
chr17	+	82055161	82055222	111	29	0	0	0	0.793	1.000	0.793	1.000	29	82055164	0	#	0	#	10	chr17+82055161-82055184,chr17+82055164-82055219,chr17+82055163-82055222,chr17+82055164-82055218,chr17+82055161-82055267,chr17+82055161-82055219,chr17+82055161-82055218,chr17+82055161-82055268	GPS1
chr17	-	82058340	82058416	40	12	0	0	0	0.769	1.000	0.769	1.000	12	82058408	0	#	0	#	7	chr17-82058343-82058416,chr17-82058351-82058415,chr17-82058344-82058416,chr17-82058345-82058415,chr17-82058362-82058818,chr17-82058340-82058412,chr17-82058340-82058413	DUS1L
chr17	-	82128492	82128597	5	3	0	0	0	0.625	1.000	0.625	1.000	3	82128600	0	#	0	#	0	#	CCDC57
chr17	+	82441799	82441889	11	4	0	0	0	0.733	1.000	0.733	1.000	4	82441820	0	#	0	#	0	#	HEXDC
chr17	-	82831018	82832636	3	2	0	0	0	0.600	1.000	0.600	1.000	2	82831486	0	#	0	#	0	#	ZNF750
chr18	-	224083	224179	19	4	0	0	0	0.826	1.000	0.826	1.000	0,4	224184,224200	0	#	0	#	2	chr18-224083-224191,chr18-224083-224194	THOC1
chr18	+	2906782	2907085	8	1	0	0	0	0.889	1.000	0.889	1.000	0,1	2906989,2906995	0	#	0	#	2	chr18+2906826-2906998,chr18+2906826-2906999	EMILIN2
chr18	-	3131374	3131496	6	1	0	0	0	0.857	1.000	0.857	1.000	1	3131497	0	#	0	#	0	#	MYOM1
chr18	+	3895770	3896003	2	1	0	0	0	0.667	1.000	0.667	1.000	1	3895826	0	#	0	#	0	#	DLGAP1-AS3
chr18	-	4151179	4151287	17	4	0	0	0	0.810	1.000	0.810	1.000	4	4151282	0	#	0	#	0	#	DLGAP1
chr18	-	5419710	5419931	18	3	0	0	0	0.857	1.000	0.857	1.000	3	5419877	0	#	0	#	0	#	EPB41L3
chr18	+	8818962	8819259	4	1	0	0	0	0.800	1.000	0.800	1.000	1	8819046	0	#	0	#	1	chr18+8818962-8818974	MTCL1
chr18	-	9595017	9595102	69	38	0	0	0	0.645	1.000	0.645	1.000	38	9595153	0	#	0	#	0	#	PPP4R1
chr18	+	10705343	10705714	1	1	0	0	0	0.500	1.000	0.500	1.000	1	10705453	0	#	0	#	0	#	RP11-856M7.2
chr18	+	13008455	13008631	2	1	0	0	0	0.667	1.000	0.667	1.000	1	13008467	0	#	0	#	0	#	CEP192
chr18	+	13116376	13116503	11	5	0	0	0	0.688	1.000	0.688	1.000	5	13116373	0	#	0	#	1	chr18+13115977-13116736	CEP192
chr18	+	21518033	21518234	3	1	0	0	0	0.750	1.000	0.750	1.000	1	21518172	0	#	0	#	0	#	GREB1L
chr18	+	21791373	21791557	11	2	0	0	0	0.846	1.000	0.846	1.000	2	21791334	0	#	0	#	0	#	MIB1
chr18	-	21830619	21830794	7	1	0	0	0	0.875	1.000	0.875	1.000	1	21830740	0	#	0	#	0	#	MIR133A1HG
chr18	+	23001585	23001729	13	5	0	0	0	0.722	1.000	0.722	1.000	5	23001570	0	#	0	#	0	#	RBBP8
chr18	+	23530386	23530612	14	2	0	0	0	0.875	1.000	0.875	1.000	2	23530510	0	#	0	#	0	#	C18orf8
chr18	+	24159471	24160069	8	4	0	0	0	0.667	1.000	0.667	1.000	3,1	24159945,24159942	0	#	0	#	2	chr18+24159471-24159545,chr18+24159641-24159672	CABYR
chr18	+	26151857	26151982	16	11	0	0	0	0.593	1.000	0.593	1.000	11	26151839	0	#	0	#	0	#	PSMA8
chr18	+	26292245	26292381	5	2	0	0	0	0.714	1.000	0.714	1.000	2	26292230	0	#	0	#	0	#	TAF4B
chr18	-	27338606	27338702	3	1	0	0	0	0.750	1.000	0.750	1.000	1	27338779	0	#	0	#	0	#	RP11-739N10.1
chr18	+	31411230	31411448	5	2	0	0	0	0.714	1.000	0.714	1.000	2	31411109	0	#	0	#	0	#	DSG4
chr18	+	36167100	36167222	32	4	0	0	0	0.889	1.000	0.889	1.000	4,0	36167152,36167155	0	#	0	#	0	#	ELP2
chr18	+	36199682	36200324	8	1	0	0	0	0.889	1.000	0.889	1.000	1	36200194	0	#	0	#	0	#	MOCOS
chr18	-	37273015	37273163	11	4	0	0	0	0.733	1.000	0.733	1.000	4	37273160	0	#	0	#	0	#	CELF4
chr18	-	37275114	37275240	36	22	0	0	0	0.621	1.000	0.621	1.000	22	37275243	0	#	0	#	0	#	CELF4
chr18	-	43273579	43274394	7	4	0	0	0	0.636	1.000	0.636	1.000	0,2,1,1,0	43273623,43273825,43273793,43274340,43273812	0	43274297	0	#	9	chr18-43274172-43274394,chr18-43274084-43274394,chr18-43273579-43273638,chr18-43273983-43274394,chr18-43274309-43274394	SYT4
chr18	+	45636989	45637182	6	1	0	0	0	0.857	1.000	0.857	1.000	1	45637087	0	#	0	#	0	#	SLC14A2
chr18	-	45882273	45882487	6	1	0	0	0	0.857	1.000	0.857	1.000	1	45882431	0	#	0	#	0	#	EPG5
chr18	+	46215810	46216595	3	1	0	0	0	0.750	1.000	0.750	1.000	1	46216217	0	#	0	#	0	#	C18orf25
chr18	-	46688774	46688919	8	1	0	0	0	0.889	1.000	0.889	1.000	1	46688867	0	#	0	#	1	chr18-46688774-46688901	ST8SIA5
chr18	-	48942480	48942555	16	2	0	0	0	0.889	1.000	0.889	1.000	2	48942552	0	#	0	#	0	#	SMAD7
chr18	-	54942674	54942803	11	6	0	0	0	0.647	1.000	0.647	1.000	6	54942799	0	#	0	#	0	#	CCDC68
chr18	-	58523934	58524062	8	1	0	0	0	0.889	1.000	0.889	1.000	1	58524057	0	#	0	#	0	#	ALPK2
chr18	+	62268868	62268948	11	3	0	0	0	0.786	1.000	0.786	1.000	2,1	62268880,62268925	0	#	0	#	0	#	KIAA1468
chr18	+	62358247	62358341	8	1	0	0	0	0.889	1.000	0.889	1.000	1	62358289	0	#	0	#	0	#	TNFRSF11A
chr18	-	64097833	64097992	7	1	0	0	0	0.875	1.000	0.875	1.000	1	64098037	0	#	0	#	0	#	LINC00305
chr18	+	68838705	68838926	7	1	0	0	0	0.875	1.000	0.875	1.000	1	68838747	0	#	0	#	1	chr18+68838912-68838926	CCDC102B
chr18	-	70145611	70145783	6	1	0	0	0	0.857	1.000	0.857	1.000	1	70145810	0	#	0	#	0	#	RTTN
chr18	-	70168854	70169067	7	1	0	0	0	0.875	1.000	0.875	1.000	1	70168973	0	#	0	#	0	#	RTTN
chr18	+	73332462	73332581	4	2	0	0	0	0.667	1.000	0.667	1.000	2	73332464	0	#	0	#	3	chr18+73332459-73332581,chr18+73332462-73332565	CTD-2354A18.1
chr18	+	76982136	76982314	1	1	0	0	0	0.500	1.000	0.500	1.000	1,0	76982177,76982182	0	#	0	#	0	#	RP11-862L9.3
chr18	+	79337278	79337449	7	1	0	0	0	0.875	1.000	0.875	1.000	1	79337316	0	#	0	#	0	#	ATP9B
chr18	+	79345427	79345572	13	2	0	0	0	0.867	1.000	0.867	1.000	2	79345541	0	#	0	#	0	#	ATP9B
chr18	+	79714490	79715528	7	1	0	0	0	0.875	1.000	0.875	1.000	1	79715038	0	#	0	#	0	#	CTDP1
chr18	+	79968088	79968183	20	6	0	0	0	0.769	1.000	0.769	1.000	1,5	79967991,79968094	0	#	0	#	5	chr18+79968093-79968183,chr18+79968088-79968160,chr18+79968100-79968183	HSBP1L1
chr19	-	694813	694970	3	1	0	0	0	0.750	1.000	0.750	1.000	1	694967	0	#	0	#	0	#	PRSS57
chr19	+	1057914	1058059	11	2	0	0	0	0.846	1.000	0.846	1.000	2	1057968	0	#	0	#	0	#	ABCA7
chr19	-	1234190	1234290	6	4	0	0	0	0.600	1.000	0.600	1.000	4	1234331	0	#	0	#	0	#	CBARP
chr19	-	1235000	1235145	7	2	0	0	0	0.778	1.000	0.778	1.000	2	1235342	0	1235007	0	#	0	#	CBARP
chr19	+	1455386	1455500	3	2	0	0	0	0.600	1.000	0.600	1.000	2	1455383	0	#	0	#	0	#	APC2
chr19	+	1460180	1460320	5	2	0	0	0	0.714	1.000	0.714	1.000	2	1460203	0	#	0	#	0	#	APC2
chr19	-	1508442	1508570	8	1	0	0	0	0.889	1.000	0.889	1.000	1	1508908	0	#	0	#	1	chr19-1508442-1508493	ADAMTSL5
chr19	-	1510638	1510730	9	2	0	0	0	0.818	1.000	0.818	1.000	2	1510733	0	#	0	#	0	#	ADAMTSL5
chr19	-	1510844	1510917	8	4	0	0	0	0.667	1.000	0.667	1.000	4	1511160	0	#	0	#	0	#	ADAMTSL5
chr19	-	1650176	1650287	14	5	0	0	0	0.737	1.000	0.737	1.000	5	1650290	0	#	0	#	8	chr19-1650232-1650287,chr19-1650176-1650261,chr19-1650176-1650264,chr19-1650191-1650287,chr19-1650176-1650432,chr19-1650180-1650292,chr19-1650176-1650289,chr19-1650180-1650287	TCF3
chr19	-	1789360	1789727	4	1	0	0	0	0.800	1.000	0.800	1.000	1	1789614	0	#	0	#	0	#	ATP8B3
chr19	-	1819933	1820057	24	3	0	0	0	0.889	1.000	0.889	1.000	3	1820180	0	#	0	#	1	chr19-1819936-1820057	REXO1
chr19	+	2098051	2098334	7	3	0	0	0	0.700	1.000	0.700	1.000	3	2097928	0	#	0	#	2	chr19+2098054-2098127,chr19+2098291-2098334	IZUMO4
chr19	+	2191011	2191240	10	2	0	0	0	0.833	1.000	0.833	1.000	2	2191083	0	#	0	#	0	#	DOT1L
chr19	-	2324124	2324196	64	13	0	0	0	0.831	1.000	0.831	1.000	13	2324192	0	#	0	#	0	#	LSM7
chr19	+	2396538	2396666	5	1	0	0	0	0.833	1.000	0.833	1.000	1	2396555	0	#	0	#	0	#	TMPRSS9
chr19	+	2399051	2399193	4	1	0	0	0	0.800	1.000	0.800	1.000	1	2399017	0	#	0	#	0	#	TMPRSS9
chr19	+	3206261	3206425	23	14	0	0	0	0.622	1.000	0.622	1.000	14	3206264	0	#	0	#	0	#	NCLN
chr19	+	3282351	3282498	12	2	0	0	0	0.857	1.000	0.857	1.000	2	3282426	0	#	0	#	0	#	CELF5
chr19	+	3290230	3290374	6	5	0	0	0	0.545	1.000	0.545	1.000	5	3290271	0	#	0	#	0	#	CELF5
chr19	-	3771526	3772010	7	2	0	0	0	0.778	1.000	0.778	1.000	2	3771751	0	#	0	#	0	#	RAX2
chr19	-	3783125	3783219	23	5	0	0	0	0.821	1.000	0.821	1.000	5	3783297	0	#	0	#	0	#	MATK
chr19	-	3811271	3811366	2	1	0	0	0	0.667	1.000	0.667	1.000	1	3811369	0	#	0	#	0	#	ZFR2
chr19	-	3831659	3831878	4	1	0	0	0	0.800	1.000	0.800	1.000	1	3831810	0	#	0	#	0	#	ZFR2
chr19	+	4156994	4157295	8	3	0	0	0	0.727	1.000	0.727	1.000	3	4156997	0	#	0	#	0	#	CREB3L3
chr19	-	4324454	4324529	16	2	0	0	0	0.889	1.000	0.889	1.000	1,1	4324667,4324664	0	#	0	#	0	#	STAP2
chr19	-	4510445	4511316	1	1	0	0	0	0.500	1.000	0.500	1.000	1,0	4511327,4513704	0	#	0	#	0	#	PLIN4
chr19	+	4769629	4769757	14	4	0	0	0	0.778	1.000	0.778	1.000	1,2,1	4769606,4769577,4769647	0	#	0	#	0	#	MIR7-3HG
chr19	+	5661520	5661808	17	11	0	0	0	0.607	1.000	0.607	1.000	0,11	5661487,5661517	0	#	0	#	1	chr19+5661520-5661565	SAFB
chr19	+	5667346	5667450	81	36	0	0	0	0.692	1.000	0.692	1.000	36	5667352	0	#	0	#	8	chr19+5667344-5667453,chr19+5667349-5667450,chr19+5667352-5667434,chr19+5667346-5667446,chr19+5667346-5667453	SAFB
chr19	+	5744426	5744510	5	1	0	0	0	0.833	1.000	0.833	1.000	1	5744480	0	#	0	#	1	chr19+5744426-5744502	CATSPERD
chr19	-	6502155	6502262	2	3	0	0	0	0.400	1.000	0.400	1.000	2,1	6502314,6502332	0	#	0	#	1	chr19-6502155-6502308	TUBB4A
chr19	-	6754830	6755315	10	8	0	0	0	0.556	1.000	0.556	1.000	8	6754932	0	#	0	#	1	chr19-6754834-6754932	SH2D3A
chr19	+	7075654	7075743	18	6	0	0	0	0.750	1.000	0.750	1.000	6	7075675	0	#	0	#	0	#	ZNF557
chr19	+	7467213	7467684	4	1	0	0	0	0.800	1.000	0.800	1.000	1	7467231	0	#	0	#	0	#	CTD-2207O23.3,ARHGEF18
chr19	+	7505323	7505626	1	1	0	0	0	0.500	1.000	0.500	1.000	1	7505398	0	#	0	#	0	#	C19orf45
chr19	+	7530285	7530501	21	6	0	0	0	0.778	1.000	0.778	1.000	6	7530434	0	#	0	#	2	chr19+7530285-7530477,chr19+7530431-7530501	MCOLN1
chr19	+	7553874	7554015	17	14	0	0	0	0.548	1.000	0.548	1.000	14	7553871	0	#	0	#	0	#	PNPLA6
chr19	+	7765637	7766807	2	1	0	0	0	0.667	1.000	0.667	1.000	1	7765616	0	#	0	#	10	chr19+7765637-7765783,chr19+7766702-7766807,chr19+7765627-7766207,chr19+7765637-7765915,chr19+7765637-7765702	CLEC4M
chr19	+	7846495	7846679	8	3	0	0	0	0.727	1.000	0.727	1.000	3	7846499	0	#	0	#	0	#	EVI5L
chr19	+	7863184	7863280	7	2	0	0	0	0.778	1.000	0.778	1.000	1,1	7863253,7863205	0	#	0	#	0	#	EVI5L
chr19	+	7911435	7911578	21	4	0	0	0	0.840	1.000	0.840	1.000	4	7911414	0	#	0	#	0	#	MAP2K7
chr19	-	8324629	8324830	6	1	0	0	0	0.857	1.000	0.857	1.000	1	8324821	0	#	0	#	0	#	KANK3
chr19	-	8511485	8511536	6	5	0	0	0	0.545	1.000	0.545	1.000	5	8511523	0	8511475	0	#	0	#	ZNF414
chr19	-	8589451	8589585	9	2	0	0	0	0.818	1.000	0.818	1.000	2	8589574	0	#	0	#	1	chr19-8589455-8589585	ADAMTS10
chr19	-	8597233	8597322	4	3	0	0	0	0.571	1.000	0.571	1.000	3	8597317	0	#	0	#	0	#	ADAMTS10
chr19	-	8909308	8909481	2	1	0	0	0	0.667	1.000	0.667	1.000	1	8909400	0	#	0	#	0	#	MUC16
chr19	+	10021254	10021438	6	3	0	0	0	0.667	1.000	0.667	1.000	3	10021315	0	#	0	#	1	chr19+10021375-10021439	RDH8
chr19	+	10091475	10091630	18	5	0	0	0	0.783	1.000	0.783	1.000	5	10091583	0	#	0	#	0	#	C19orf66
chr19	+	10252145	10252310	3	1	0	0	0	0.750	1.000	0.750	1.000	1	10252050	0	#	0	#	1	chr19+10251963-10252310	MRPL4
chr19	+	10287535	10287838	6	4	0	0	0	0.600	1.000	0.600	1.000	4	10287612	0	#	0	#	0	#	ICAM4
chr19	-	10320654	10320763	1	1	0	0	0	0.500	1.000	0.500	1.000	1	10320782	0	#	0	#	0	#	RAVER1
chr19	-	10395227	10395543	19	4	0	0	0	0.826	1.000	0.826	1.000	1,3	10395541,10395696	0	#	0	#	27	chr19-10395233-10395543,chr19-10395254-10395343,chr19-10395255-10395343,chr19-10395232-10395344,chr19-10395239-10395343,chr19-10395230-10395343,chr19-10395434-10395492,chr19-10395232-10395543,chr19-10395448-10395540,chr19-10395434-10395539,chr19-10395231-10395343,chr19-10395230-10395543,chr19-10395232-10395343,chr19-10395434-10395546,chr19-10395483-10395543,chr19-10395227-10395287,chr19-10395245-10395343,chr19-10395292-10395543,chr19-10395438-10395543,chr19-10395227-10395362,chr19-10395440-10395543	CDC37
chr19	-	10400574	10400689	2	1	0	0	0	0.667	1.000	0.667	1.000	1	10400693	0	#	0	#	0	#	CDC37
chr19	+	10544782	10544866	48	8	0	0	0	0.857	1.000	0.857	1.000	8	10544708	0	#	0	#	3	chr19+10544782-10544870,chr19+10544782-10544869	ATG4D
chr19	-	10579715	10579858	24	5	0	0	0	0.828	1.000	0.828	1.000	5	10579864	0	#	0	#	0	#	AP1M2
chr19	+	10683136	10683262	40	38	0	0	0	0.513	1.000	0.513	1.000	2,36	10683139,10683124	0	#	0	#	2	chr19+10683124-10683258,chr19+10683124-10683235	ILF3
chr19	+	10701949	10702254	5	1	0	0	0	0.833	1.000	0.833	1.000	1	10701958	0	#	0	#	2	chr19+10701949-10701975,chr19+10701949-10702011	QTRT1
chr19	+	10984120	10984373	82	52	0	0	0	0.612	1.000	0.612	1.000	52	10984123	0	#	0	#	4	chr19+10984117-10984373,chr19+10984311-10984373,chr19+10984113-10984373,chr19+10984120-10984168	SMARCA4
chr19	+	11041306	11041560	19	8	0	0	0	0.704	1.000	0.704	1.000	8	11041297	0	#	0	#	0	#	SMARCA4
chr19	+	11058254	11058363	91	30	0	0	0	0.752	1.000	0.752	1.000	30	11058257	0	#	0	#	1	chr19+11058256-11058347	SMARCA4
chr19	-	11217230	11217391	7	1	0	0	0	0.875	1.000	0.875	1.000	1	11217389	0	#	0	#	1	chr19-11217238-11217391	DOCK6
chr19	+	11306603	11306756	5	1	0	0	0	0.833	1.000	0.833	1.000	1	11306570	0	#	0	#	1	chr19+11306678-11306824	TSPAN16
chr19	+	11354579	11354696	3	1	0	0	0	0.750	1.000	0.750	1.000	1	11354647	0	#	0	#	0	#	CCDC159
chr19	+	11359531	11359720	151	26	0	0	0	0.853	1.000	0.853	1.000	26	11359606	0	#	0	#	4	chr19+11359531-11359649,chr19+11359534-11359720,chr19+11359524-11359720,chr19+11359531-11359717	PLPPR2
chr19	-	11381055	11381209	14	2	0	0	0	0.875	1.000	0.875	1.000	2	11381313	0	#	0	#	2	chr19-11381058-11381209,chr19-11380883-11381191	EPOR
chr19	-	11382846	11382949	1	1	0	0	0	0.500	1.000	0.500	1.000	1	11382982	0	#	0	#	1	chr19-11382846-11383006	EPOR
chr19	-	11399854	11399951	12	5	0	0	0	0.706	1.000	0.706	1.000	5	11399969	0	#	0	#	0	#	RGL3
chr19	-	12018165	12018292	11	8	0	0	0	0.579	1.000	0.579	1.000	1,7	12018380,12018301	0	#	0	#	0	#	ZNF433
chr19	-	12135768	12135904	48	37	0	0	0	0.565	1.000	0.565	1.000	36,1	12135895,12135820	0	#	0	#	2	chr19-12135821-12135904,chr19-12135768-12135911	ZNF20,ZNF625-ZNF20
chr19	-	12142640	12142715	2	2	0	0	0	0.500	1.000	0.500	1.000	2	12142736	0	#	0	#	0	#	ZNF625-ZNF20,ZNF625
chr19	-	12702071	12702147	22	4	0	0	0	0.846	1.000	0.846	1.000	4	12702177	0	#	0	#	2	chr19-12702068-12702147,chr19-12702095-12702146	TNPO2
chr19	-	12829810	12829997	33	4	0	0	0	0.892	1.000	0.892	1.000	4	12829985	0	#	0	#	1	chr19-12829813-12829997	RTBDN
chr19	+	12938621	12938770	1	1	0	0	0	0.500	1.000	0.500	1.000	1	12938733	0	#	0	#	2	chr19+12938629-12938770,chr19+12938613-12938770	onlyEST
chr19	-	13100836	13101195	4	3	0	0	0	0.571	1.000	0.571	1.000	3	13101048	0	#	0	#	2	chr19-13101023-13101195,chr19-13101100-13101195	LYL1
chr19	-	13330243	13330336	7	1	0	0	0	0.875	1.000	0.875	1.000	1	13330333	0	#	0	#	1	chr19-13330243-13330339	CACNA1A
chr19	+	13768560	13768737	14	6	0	0	0	0.700	1.000	0.700	1.000	1,4,1	13768634,13768614,13768699	0	#	0	#	2	chr19+13768560-13768734,chr19+13768589-13768737	MRI1
chr19	+	13928123	13928188	23	5	0	0	0	0.821	1.000	0.821	1.000	5	13928126	0	#	0	#	0	#	CC2D1A
chr19	-	13979446	13979542	5	1	0	0	0	0.833	1.000	0.833	1.000	1	13979540	0	#	0	#	0	#	RFX1
chr19	+	14074389	14074463	4	1	0	0	0	0.800	1.000	0.800	1.000	1	14074324	0	#	0	#	0	#	CTB-55O6.8
chr19	-	14136347	14136557	3	1	0	0	0	0.750	1.000	0.750	1.000	1	14136633	0	#	0	#	4	chr19-14136347-14136581,chr19-14136347-14136555,chr19-14136347-14136613,chr19-14136347-14136577	onlyEST
chr19	+	14599716	14599812	4	1	0	0	0	0.800	1.000	0.800	1.000	1	14599653	0	#	0	#	0	#	CLEC17A
chr19	+	15109055	15109397	24	6	0	0	0	0.800	1.000	0.800	1.000	6	15109256	0	#	0	#	2	chr19+15109052-15109397,chr19+15109055-15109321	SYDE1
chr19	+	15680243	15680297	35	4	0	0	0	0.897	1.000	0.897	1.000	4	15680277	0	#	0	#	0	#	CYP4F12
chr19	+	16022627	16022702	4	1	0	0	0	0.800	1.000	0.800	1.000	1	16022679	0	#	0	#	0	#	LINC00661
chr19	+	16024430	16024677	5	2	0	0	0	0.714	1.000	0.714	1.000	2	16024452	0	#	0	#	0	#	LINC00661
chr19	+	16034479	16035012	6	4	0	0	0	0.600	1.000	0.600	1.000	1,3	16034853,16034740	0	#	0	#	1	chr19+16034479-16034877	LINC00905
chr19	-	17059996	17060092	54	10	0	0	0	0.844	1.000	0.844	1.000	10	17060089	0	#	0	#	1	chr19-17060004-17060092	HAUS8
chr19	+	17202841	17202883	22	17	0	0	0	0.564	1.000	0.564	1.000	17	17202844	0	#	0	#	0	#	MYO9B
chr19	-	17328161	17328983	2	1	0	0	0	0.667	1.000	0.667	1.000	1	17329541	0	#	0	#	0	#	ANO8
chr19	-	17365285	17365998	8	1	0	0	0	0.889	1.000	0.889	1.000	1	17365411	0,0	17365972,17365948	0	#	2	chr19-17365942-17365998,chr19-17365483-17365998	PLVAP
chr19	+	17861424	17861472	4	1	0	0	0	0.800	1.000	0.800	1.000	1	17861439	0	#	0	#	14	chr19+17861292-17861466,chr19+17861292-17861467,chr19+17861292-17861468,chr19+17861404-17861472,chr19+17861292-17861428,chr19+17861296-17861472,chr19+17861292-17861526,chr19+17861292-17861435,chr19+17861295-17861472,chr19+17861297-17861472	RPL18A
chr19	-	18219233	18219397	15	2	0	0	0	0.882	1.000	0.882	1.000	1,1	18219392,18219659	0	#	0	#	0	#	PDE4C
chr19	-	18396184	18396317	3	2	0	0	0	0.600	1.000	0.600	1.000	2	18396972	0	#	0	#	1	chr19-18396184-18396520	LRRC25
chr19	-	18931975	18932132	29	6	0	0	0	0.829	1.000	0.829	1.000	0,6	18932024,18932020	0	#	0	#	11	chr19-18931983-18932132,chr19-18931979-18932132,chr19-18932021-18932132,chr19-18931980-18932132,chr19-18931989-18932132,chr19-18931972-18932132,chr19-18931981-18932132	HOMER3
